function,nc,tt,ct
"('<frozen importlib._bootstrap>', 1017, '_handle_fromlist')",2,7.3e-06,9.7e-06
"('_collections_abc.py', 664, '__contains__')",8,6.200000000000001e-06,1.22e-05
"('functools.py', 404, '__get__')",2,1.54e-05,1.76e-05
"('__init__.py', 47, 'create_string_buffer')",2,5.9300000000000005e-05,6.24e-05
"('_weakrefset.py', 16, '__init__')",4,6.1e-06,6.1e-06
"('_weakrefset.py', 20, '__enter__')",4,1.0700000000000001e-05,1.34e-05
"('_weakrefset.py', 26, '__exit__')",4,1.1000000000000001e-05,1.56e-05
"('_weakrefset.py', 52, '_commit_removals')",4,3.3e-06,3.3e-06
"('_weakrefset.py', 58, '__iter__')",6,2.29e-05,5.8e-05
"('_weakrefset.py', 81, 'add')",2,7.6e-06,2.16e-05
"('_weakrefset.py', 106, 'remove')",2,7.9e-06,3.15e-05
"('threading.py', 513, 'is_set')",2,1.5e-06,1.5e-06
"('_compile.py', 9, 'is_compiling')",336,0.0004996,0.0004996
"('_tensor.py', 429, 'backward')",3,5.75e-05,34.9997601
"('_tensor.py', 906, '__iter__')",4,1.79e-05,0.0001421
"('_tensor.py', 928, '__hash__')",246,5.58e-05,8.580000000000001e-05
"('__init__.py', 78, '_is_compiled')",3,4.6e-06,7.9e-06
"('__init__.py', 82, 'is_available')",3,1.02e-05,2.4500000000000003e-05
"('functional.py', 45, 'broadcast_tensors')",8,0.0001106,0.0002344
"('__init__.py', 31, '__get__')",24,3.33e-05,6.83e-05
"('module.py', 1188, '_call_impl')",432,0.47525520000000004,24.3337037
"('module.py', 1256, '__getattr__')",580,0.0018387000000000002,0.0018387000000000002
"('linear.py', 113, 'forward')",152,0.0014767,4.0564665
"('functional.py', 1446, 'relu')",24,0.00015240000000000002,0.4242478
"('functional.py', 1618, 'leaky_relu')",64,0.00045920000000000005,4.1587796
"('functional.py', 2500, 'layer_norm')",24,0.0003419,1.4589217
"('functional.py', 3264, 'mse_loss')",8,0.00010920000000000001,0.0094581
