function,nc,tt,ct
"('<frozen importlib._bootstrap>', 1017, '_handle_fromlist')",2,8.900000000000001e-06,1.1200000000000001e-05
"('_collections_abc.py', 664, '__contains__')",8,7.3e-06,1.86e-05
"('functools.py', 404, '__get__')",2,1.8200000000000002e-05,1.9900000000000003e-05
"('__init__.py', 47, 'create_string_buffer')",2,0.00015370000000000002,0.0001561
"('_weakrefset.py', 16, '__init__')",4,4.7e-06,4.7e-06
"('_weakrefset.py', 20, '__enter__')",4,1.0300000000000001e-05,1.2600000000000001e-05
"('_weakrefset.py', 26, '__exit__')",4,8.3e-06,1.1900000000000001e-05
"('_weakrefset.py', 52, '_commit_removals')",4,2.6e-06,2.6e-06
"('_weakrefset.py', 58, '__iter__')",6,2e-05,4.92e-05
"('_weakrefset.py', 81, 'add')",2,6.300000000000001e-06,1.43e-05
"('_weakrefset.py', 106, 'remove')",2,8.400000000000001e-06,3.13e-05
"('threading.py', 513, 'is_set')",2,1.1e-06,1.1e-06
"('_compile.py', 9, 'is_compiling')",336,0.0005298000000000001,0.0005298000000000001
"('_tensor.py', 429, 'backward')",3,7.77e-05,40.382307000000004
"('_tensor.py', 906, '__iter__')",4,2.3800000000000003e-05,0.0001452
"('_tensor.py', 928, '__hash__')",246,6.88e-05,0.00010630000000000001
"('__init__.py', 78, '_is_compiled')",3,1.3100000000000002e-05,1.69e-05
"('__init__.py', 82, 'is_available')",3,1.69e-05,4.38e-05
"('functional.py', 45, 'broadcast_tensors')",8,0.000131,0.0003086
"('__init__.py', 31, '__get__')",24,3.88e-05,7.76e-05
"('module.py', 1188, '_call_impl')",432,0.6249188,28.203638400000003
"('module.py', 1256, '__getattr__')",580,0.0020836,0.0020836
"('linear.py', 113, 'forward')",152,0.0018269,4.7720252
"('functional.py', 1446, 'relu')",24,0.000194,0.5459281
"('functional.py', 1618, 'leaky_relu')",64,0.0005427,4.0808225
"('functional.py', 2500, 'layer_norm')",24,0.0004021,1.6469867
"('functional.py', 3264, 'mse_loss')",8,0.0001409,0.012503700000000001
"('_VF.py', 26, '__getattr__')",8,2.9100000000000003e-05,4.11e-05
"('_reduction.py', 7, 'get_enum')",8,1.32e-05,1.32e-05
"('_jit_internal.py', 1082, 'is_scripting')",483,0.0001753,0.0001753
"('activation.py', 101, 'forward')",24,0.0001832,0.5461113000000001
"('~', 0, '<built-in method torch._C._get_tracing_state>')",436,0.0038817,0.0038817
"('~', 0, '<built-in method torch._C._is_tracing>')",96,0.0005149,0.0005149
"('~', 0, '<built-in method torch._C._get_cudnn_enabled>')",24,3.88e-05,3.88e-05
"('~', 0, '<built-in method torch._C._has_torch_function>')",8,5.500000000000001e-06,5.500000000000001e-06
"('~', 0, '<built-in method torch._C._has_torch_function_unary>')",91,0.00015360000000000002,0.00015360000000000002
"('~', 0, '<built-in method torch._C._has_torch_function_variadic>')",32,4.99e-05,4.99e-05
"('~', 0, '<built-in method torch._C._set_grad_enabled>')",6,3.2000000000000003e-06,3.2000000000000003e-06
"('~', 0, '<built-in method torch.is_grad_enabled>')",9,1.55e-05,1.55e-05
"('~', 0, '<built-in method torch._C._cuda_getDeviceCount>')",3,1e-05,1e-05
"('~', 0, ""<method 'dim' of 'torch._C._TensorBase' objects>"")",428,0.00032940000000000004,0.00032940000000000004
"('~', 0, ""<method 'item' of 'torch._C._TensorBase' objects>"")",254,0.0006329,0.0006329
"('~', 0, ""<method 'numel' of 'torch._C._TensorBase' objects>"")",19,3.41e-05,3.41e-05
"('~', 0, ""<method 'requires_grad_' of 'torch._C._TensorBase' objects>"")",246,0.00010410000000000001,0.00010410000000000001
"('~', 0, ""<method 'size' of 'torch._C._TensorBase' objects>"")",300,0.0008294000000000001,0.0008294000000000001
"('~', 0, ""<method 'to' of 'torch._C._TensorBase' objects>"")",120,0.0018316,0.0018316
"('~', 0, ""<method 'add_' of 'torch._C._TensorBase' objects>"")",492,0.0045204,0.0045204
"('~', 0, ""<method 'addcdiv_' of 'torch._C._TensorBase' objects>"")",246,0.0021208,0.0021208
"('~', 0, ""<method 'addcmul_' of 'torch._C._TensorBase' objects>"")",246,0.0018228,0.0018228
"('~', 0, ""<method 'clamp' of 'torch._C._TensorBase' objects>"")",8,0.0003979,0.0003979
"('~', 0, ""<method 'expand_as' of 'torch._C._TensorBase' objects>"")",72,0.0011166000000000001,0.0011166000000000001
"('~', 0, ""<method 'index_select' of 'torch._C._TensorBase' objects>"")",48,0.9228654000000001,0.9228654000000001
"('~', 0, ""<method 'max' of 'torch._C._TensorBase' objects>"")",16,0.0049973000000000005,0.0049973000000000005
"('~', 0, ""<method 'mul_' of 'torch._C._TensorBase' objects>"")",738,0.008570900000000001,0.008570900000000001
"('~', 0, ""<method 'new_ones' of 'torch._C._TensorBase' objects>"")",8,0.0054932,0.0054932
"('~', 0, ""<method 'new_zeros' of 'torch._C._TensorBase' objects>"")",72,0.7705586000000001,0.7705586000000001
"('~', 0, ""<method 'scatter_add_' of 'torch._C._TensorBase' objects>"")",64,4.6904197000000005,4.6904197000000005
"('~', 0, ""<method 'scatter_reduce_' of 'torch._C._TensorBase' objects>"")",8,1.1792218,1.1792218
"('~', 0, ""<method 'sqrt' of 'torch._C._TensorBase' objects>"")",246,0.0017380000000000002,0.0017380000000000002
"('~', 0, ""<method 'unbind' of 'torch._C._TensorBase' objects>"")",4,0.0001094,0.0001094
"('~', 0, ""<method 'view' of 'torch._C._TensorBase' objects>"")",120,0.0037187,0.0037187
"('~', 0, ""<method 'zero_' of 'torch._C._TensorBase' objects>"")",246,0.0003885,0.0003885
"('~', 0, '<built-in method torch.concat>')",44,1.3263981,1.3263981
"('~', 0, '<built-in method torch.rand>')",4,0.0995482,0.0995482
"('~', 0, '<built-in method torch.zeros>')",6,0.0002388,0.0002388
"('~', 0, '<built-in method torch.is_complex>')",246,0.0002376,0.0002376
"('~', 0, '<built-in method torch.ones_like>')",3,6.330000000000001e-05,6.330000000000001e-05
"('~', 0, '<built-in method torch.squeeze>')",8,0.0002474,0.0002474
"('~', 0, '<built-in method torch.broadcast_tensors>')",8,0.000131,0.000131
"('~', 0, '<built-in method torch.layer_norm>')",24,1.6464647000000001,1.6464647000000001
"('~', 0, '<built-in method torch.relu>')",24,0.5456887,0.5456887
"('~', 0, '<built-in method torch._C._are_functorch_transforms_active>')",3,1.62e-05,1.62e-05
"('~', 0, '<built-in method torch._ops.profiler._record_function_exit>')",6,9.95e-05,9.95e-05
"('~', 0, '<built-in method torch._ops.profiler._record_function_enter>')",6,0.00021920000000000002,0.00021920000000000002
"('activation.py', 774, 'forward')",32,0.00021480000000000002,0.7809475
"('loss.py', 535, 'forward')",8,5.910000000000001e-05,0.0125628
"('container.py', 194, '__iter__')",80,0.00039860000000000004,0.0005975
"('container.py', 202, 'forward')",80,0.2963174,4.8399776
"('container.py', 268, '_get_abs_string_index')",56,0.0006481000000000001,0.0009637000000000001
"('container.py', 277, '__getitem__')",56,0.00040050000000000003,0.0014972000000000002
"('container.py', 298, '__len__')",112,8.05e-05,0.00011740000000000001
"('__init__.py', 47, '_make_grads')",3,5.25e-05,0.00012450000000000002
"('__init__.py', 95, '_tensor_or_tensors_to_tuple')",3,5.8e-06,5.8e-06
"('__init__.py', 103, 'backward')",3,8.14e-05,40.3822266
"('grad_mode.py', 24, 'decorate_context')",3,8.89e-05,0.031563100000000004
"('grad_mode.py', 82, 'clone')",3,1.76e-05,9.730000000000001e-05
"('grad_mode.py', 126, '__init__')",3,7.7e-05,7.97e-05
"('grad_mode.py', 131, '__enter__')",3,3.86e-05,7.41e-05
"('grad_mode.py', 135, '__exit__')",3,1.8500000000000002e-05,3.85e-05
"('grad_mode.py', 227, '__init__')",6,3.68e-05,4.3400000000000005e-05
"('profiler.py', 478, '__init__')",6,4.61e-05,0.00028490000000000004
"('profiler.py', 487, '__enter__')",6,8.48e-05,0.00032910000000000003
"('profiler.py', 491, '__exit__')",6,4.35e-05,0.0001576
"('normalization.py', 189, 'forward')",24,0.00032040000000000004,1.6473466
"('optimizer.py', 98, '_cuda_graph_capture_health_check')",3,2.37e-05,6.75e-05
"('optimizer.py', 117, '_optimizer_step_code')",3,1.4000000000000001e-06,1.4000000000000001e-06
"('optimizer.py', 135, 'wrapper')",3,0.00013330000000000001,0.032176300000000005
"('optimizer.py', 246, 'zero_grad')",3,0.0007251,0.0015388
"('adamw.py', 107, 'step')",3,0.0009972000000000002,0.0312643
"('adamw.py', 204, '<genexpr>')",249,8.450000000000001e-05,0.0001083
"('adamw.py', 181, 'adamw')",3,3.5900000000000005e-05,0.0298893
"('adamw.py', 235, '_single_tensor_adamw')",3,0.0100075,0.029703300000000002
"('message_passing.py', 254, '_check_input')",48,0.0006294,0.0015023
"('message_passing.py', 295, '_set_size')",96,0.0004087,0.0007851000000000001
"('message_passing.py', 309, '_index_select')",48,0.000295,0.923467
"('message_passing.py', 315, '_index_select_safe')",48,0.000279,0.9231444000000001
"('message_passing.py', 608, 'aggregate')",48,0.0008827,4.9911856000000006
"('message_passing.py', 640, 'update')",48,1.97e-05,1.97e-05
"('base.py', 98, '__call__')",48,0.0007880000000000001,4.9884404
"('base.py', 170, 'reduce')",48,0.0004442,4.9865791
"('basic.py', 19, 'forward')",48,0.00020290000000000003,4.986782000000001
"('_ops.py', 437, '__call__')",12,3.97e-05,0.00035840000000000004
"('_trace.py', 1017, 'is_tracing')",96,0.0002655,0.0007939
"('_monitor.py', 94, 'report')",2,1.01e-05,1.1200000000000001e-05
"('std.py', 102, 'acquire')",14,5.44e-05,9.78e-05
"('std.py', 106, 'release')",14,4.49e-05,6.86e-05
"('std.py', 110, '__enter__')",8,9.9e-06,5.0400000000000005e-05
"('std.py', 113, '__exit__')",8,5.600000000000001e-06,3.34e-05
"('std.py', 153, '__init__')",8,2.36e-05,3.1e-05
"('std.py', 163, 'colour')",8,2.7e-06,2.7e-06
"('std.py', 167, 'colour')",8,7.4e-06,7.4e-06
"('std.py', 186, '__format__')",8,4.91e-05,5.6200000000000004e-05
"('std.py', 226, '__init__')",6,2.8000000000000003e-06,2.8000000000000003e-06
"('std.py', 231, '__call__')",23,4.99e-05,4.99e-05
"('std.py', 400, 'format_interval')",14,0.0001032,0.00011690000000000001
"('std.py', 451, 'fp_write')",8,5.3400000000000004e-05,0.0017439
"('std.py', 457, 'print_status')",8,3.47e-05,0.0022827000000000004
"('std.py', 438, 'status_printer')",2,1.01e-05,1.77e-05
"('std.py', 464, 'format_meter')",8,0.0004218,0.0016792
"('std.py', 663, '__new__')",2,3.91e-05,0.0001066
"('std.py', 682, '<setcomp>')",2,3.3e-06,2.2000000000000003e-05
"('std.py', 679, '_get_free_pos')",2,1.7500000000000002e-05,4.46e-05
"('std.py', 686, '_decr_instances')",2,3.3600000000000004e-05,0.0001129
"('std.py', 760, 'get_lock')",2,3.3e-06,4.3e-06
"('std.py', 952, '__init__')",2,6.1000000000000005e-05,0.0012957
"('std.py', 1147, '__del__')",2,2.4000000000000003e-06,3.4e-06
"('std.py', 1150, '__str__')",8,5.5400000000000005e-05,0.0018244000000000001
"('std.py', 1153, '_comparable')",4,4.3e-06,6.900000000000001e-06
"('std.py', 1157, '__hash__')",4,5.1e-06,9.4e-06
"('std.py', 1160, '__iter__')",6,4.8700000000000005e-05,0.0042229
"('std.py', 1198, 'update')",4,9.32e-05,0.0031418
"('std.py', 1286, 'fp_write')",4,1.4400000000000001e-05,0.00017480000000000002
"('std.py', 1301, '<lambda>')",2,5.000000000000001e-07,5.000000000000001e-07
"('std.py', 1265, 'close')",4,4.75e-05,0.0010282000000000002
"('std.py', 1325, 'refresh')",6,4.3400000000000005e-05,0.0036288
"('std.py', 1446, 'format_dict')",8,7.3e-05,8.98e-05
"('std.py', 1464, 'display')",8,4.7600000000000005e-05,0.0041623
"('utils.py', 108, '__init__')",8,1.06e-05,1.06e-05
"('utils.py', 112, '__format__')",8,5.500000000000001e-06,5.500000000000001e-06
"('utils.py', 125, '__eq__')",2,3.6000000000000003e-06,1.0500000000000001e-05
"('utils.py', 139, '__getattr__')",2,1.3e-06,2.1000000000000002e-06
"('utils.py', 152, 'wrapper_setattr')",6,5.500000000000001e-06,5.500000000000001e-06
"('utils.py', 156, '__init__')",2,3.1000000000000004e-06,6.6e-06
"('utils.py', 194, 'inner')",20,2.4500000000000003e-05,0.0018509000000000002
"('utils.py', 187, 'disable_on_exception')",4,4.5e-06,7.4e-06
"('utils.py', 213, '__init__')",2,1.41e-05,3.13e-05
"('utils.py', 222, '__eq__')",8,4.4e-06,8.3e-06
"('utils.py', 252, '_is_utf')",2,4.3e-06,6.8e-06
"('utils.py', 266, '_supports_unicode')",2,5.8e-06,1.4700000000000002e-05
"('utils.py', 273, '_is_ascii')",16,6.15e-05,8.31e-05
"('utils.py', 282, '_screen_shape_wrapper')",2,9.000000000000001e-07,9.000000000000001e-07
"('utils.py', 297, '_screen_shape_windows')",2,0.00030470000000000003,0.00048390000000000005
"('utils.py', 375, '<genexpr>')",2192,0.000629,0.0009046000000000001
"('utils.py', 374, '_text_width')",24,4.5600000000000004e-05,0.001232
"('utils.py', 378, 'disp_len')",24,4e-05,0.0013163
"('utils.py', 386, 'disp_trim')",8,1.72e-05,0.0005382000000000001
"('_scatter.py', 15, 'scatter')",64,0.0057818,6.6613742
"('_scatter.py', 177, 'broadcast')",72,0.0006995,0.004126
"('sparse.py', 114, 'is_torch_sparse_tensor')",144,0.00045500000000000006,0.000478
"('sparse.py', 132, 'is_sparse')",96,0.0001622,0.0006004000000000001
"('dropout.py', 157, 'dropout_edge')",4,0.0985689,0.1982703
"('experimental.py', 18, 'get_options')",48,0.0001232,0.0001531
"('experimental.py', 34, '<listcomp>')",48,8.5e-05,8.5e-05
"('experimental.py', 26, 'is_experimental_mode_enabled')",48,0.00041610000000000003,0.0012725
"('experimental.py', 114, 'wrapper')",48,0.000315,4.9900279
"('storage.py', 82, '_pop_cache')",12,1.62e-05,8.99e-05
"('storage.py', 89, '__getattr__')",72,0.00011640000000000001,0.00017830000000000002
"('storage.py', 100, '__setattr__')",12,5.33e-05,0.00018390000000000002
"('storage.py', 117, '__getitem__')",88,7.500000000000001e-05,7.500000000000001e-05
"('storage.py', 120, '__setitem__')",12,1.87e-05,0.00010860000000000001
"('storage.py', 206, 'get')",28,3.4e-05,4.6e-05
"('storage.py', 555, 'edge_index')",8,2e-05,4.04e-05
"('hetero_data.py', 150, '__getattr__')",20,6.63e-05,0.0002696
"('hetero_data.py', 162, '__setattr__')",12,4.21e-05,0.0002943
"('hetero_data.py', 173, '__getitem__')",28,0.0001417,0.0003657
"('hetero_data.py', 254, 'node_types')",20,4.46e-05,5.0900000000000004e-05
"('hetero_data.py', 264, 'edge_types')",12,1.39e-05,1.59e-05
"('hetero_data.py', 486, '<listcomp>')",8,7.7e-06,7.7e-06
"('hetero_data.py', 475, '_to_canonical')",28,8.170000000000001e-05,0.0001308
"('hetero_data.py', 571, 'get_node_store')",8,6.900000000000001e-06,8.5e-06
"('hetero_data.py', 590, 'get_edge_store')",20,1.91e-05,3.29e-05
"('simple_conv.py', 64, 'forward')",48,0.7881451,8.4150946
"('simple_conv.py', 95, 'message')",48,0.8944981000000001,0.8959558000000001
"('glob.py', 37, 'global_mean_pool')",8,0.0001381,0.49270780000000003
"('glob.py', 66, 'global_max_pool')",8,0.00011370000000000001,1.1828317000000002
"('model_att.py', 149, 'forward')",4,0.98048,28.155434500000002
"('dehnn_layers.py', 49, 'forward')",12,3.6187598000000003,16.020305
"('<string>', 1, '__new__')",48,8.75e-05,0.00018570000000000001
"('torch_geometric.nn.conv.simple_conv_SimpleConv_propagate_4k6cvm68.py', 109, 'propagate')",48,0.8098061000000001,7.626726100000001
"('torch_geometric.nn.conv.simple_conv_SimpleConv_propagate_4k6cvm68.py', 33, 'collect')",48,0.0025821000000000004,0.9271954
"('~', 0, '<built-in method torch._C._nn.leaky_relu>')",64,4.0801743,4.0801743
"('~', 0, '<built-in method torch._C._nn.linear>')",152,4.7696179,4.7696179
"('~', 0, '<built-in method torch._C._nn.mse_loss>')",8,0.0119982,0.0119982
"('~', 0, ""<method 'run_backward' of 'torch._C._EngineBase' objects>"")",3,40.3819856,40.3819856
"('~', 0, ""<method 'disable' of '_lsprof.Profiler' objects>"")",1,5.000000000000001e-07,5.000000000000001e-07
"('~', 0, ""<method 'sub' of 're.Pattern' objects>"")",24,4.43e-05,4.43e-05
"('~', 0, '<built-in method _struct.unpack>')",2,8.900000000000001e-06,8.900000000000001e-06
"('~', 0, '<built-in method _weakref.proxy>')",4,2.9e-06,2.9e-06
"('~', 0, '<built-in method now>')",6,2.79e-05,2.79e-05
"('~', 0, '<built-in method fromtimestamp>')",2,9e-06,9e-06
"('~', 0, '<built-in method math.sqrt>')",246,9.87e-05,9.87e-05
"('~', 0, '<built-in method _operator.index>')",56,5.17e-05,5.17e-05
"('~', 0, ""<method 'acquire' of '_thread.RLock' objects>"")",14,1.09e-05,1.09e-05
"('~', 0, ""<method 'release' of '_thread.RLock' objects>"")",14,5e-06,5e-06
"('~', 0, '<built-in method time.time>')",20,9.800000000000001e-06,9.800000000000001e-06
"('~', 0, ""<method 'write' of '_io.TextIOWrapper' objects>"")",12,0.0018020000000000002,0.0018020000000000002
"('~', 0, ""<method 'flush' of '_io.TextIOWrapper' objects>"")",12,2.89e-05,2.89e-05
"('~', 0, ""<method 'get' of 'dict' objects>"")",59,2.9800000000000003e-05,2.9800000000000003e-05
"('~', 0, ""<method 'keys' of 'dict' objects>"")",32,8.3e-06,8.3e-06
"('~', 0, ""<method 'values' of 'dict' objects>"")",12,2.5e-06,2.5e-06
"('~', 0, ""<method 'update' of 'dict' objects>"")",8,8.7e-06,8.7e-06
