epoch,train_node_loss,train_net_loss,val_node_loss,val_net_loss
0,1.0241713762283324,1.002754318714142,1.0103826522827148,1.004705786705017
1,1.0112273216247558,0.99972505569458,1.0044457912445068,1.0009697675704956
2,1.0040441155433655,0.9977398753166199,1.0020740032196045,0.9988640546798706
3,1.0008082032203673,0.996037483215332,1.0018852949142456,0.9971461892127991
4,0.9998937249183655,0.9947594165802002,1.0022664070129395,0.9957220554351807
5,0.9995837092399598,0.9941312432289123,1.0022038221359253,0.9944979548454285
6,0.9990384817123413,0.9932269811630249,1.0015196800231934,0.9933496713638306
7,0.9984907627105712,0.9924959063529968,1.0009169578552246,0.9921845197677612
8,0.9977506399154663,0.9917878150939942,1.0003620386123657,0.9909167289733887
9,0.9973923087120056,0.9910423755645752,1.0000360012054443,0.9900653958320618
10,0.996942114830017,0.9901688575744629,0.9998196363449097,0.9893871545791626
11,0.9965304374694824,0.9892174482345581,0.9994989037513733,0.9883772134780884
12,0.9962013125419616,0.9883691430091858,0.9996159076690674,0.9876554012298584
13,0.9957666993141174,0.9873237609863281,0.9995060563087463,0.986795961856842
14,0.99541734457016,0.9863245844841003,0.9994001984596252,0.9859043955802917
15,0.9950402617454529,0.9851103544235229,0.9991865158081055,0.9848182797431946
16,0.9945745825767517,0.9837667346000671,0.9991562962532043,0.9838619828224182
17,0.9940489649772644,0.9823133468627929,0.9988927841186523,0.9819619655609131
18,0.9936302542686463,0.981000792980194,0.9985610842704773,0.9805543422698975
19,0.9932983756065369,0.9790997505187988,0.9982730746269226,0.9794502258300781
20,0.9926884770393372,0.977006196975708,0.9982118606567383,0.9785085916519165
21,0.9923296213150025,0.9754275321960449,0.9981199502944946,0.9768980145454407
22,0.991759991645813,0.9729937314987183,0.9981207847595215,0.9753596186637878
23,0.9913222074508667,0.9708013296127319,0.9981468915939331,0.9732877612113953
24,0.990781044960022,0.9689538836479187,0.9975823760032654,0.9710307121276855
25,0.9902939796447754,0.9662908554077149,0.9981580376625061,0.9691505432128906
26,0.9895135045051575,0.9640169143676758,0.9985246658325195,0.9670300483703613
27,0.9890053153038025,0.9611391544342041,0.9984697103500366,0.9638156294822693
28,0.9889534950256348,0.9579906463623047,0.9986905455589294,0.960807740688324
29,0.9880824565887452,0.9545602440834046,0.9987649321556091,0.9581746459007263
30,0.9878411293029785,0.9522946596145629,0.9990845918655396,0.9553586840629578
31,0.9870722532272339,0.94912348985672,0.9991523027420044,0.9522517919540405
32,0.9866807699203491,0.9453365683555603,0.9996387362480164,0.9504526853561401
33,0.9863409519195556,0.9426346540451049,1.000157356262207,0.9478239417076111
34,0.9857523918151856,0.9399144053459167,1.0006699562072754,0.9452794790267944
35,0.985461699962616,0.9372874975204468,1.001269817352295,0.9416786432266235
36,0.9849300861358643,0.9343041181564331,1.0009032487869263,0.9389729499816895
37,0.9847640991210938,0.9311894178390503,1.0008704662322998,0.9362031817436218
38,0.9842830538749695,0.9286172032356262,1.0018994808197021,0.9329944849014282
39,0.9836632013320923,0.9264780163764954,1.002306342124939,0.9301221966743469
40,0.9833688497543335,0.9232152342796326,1.0022233724594116,0.928453803062439
41,0.9832486510276794,0.9206550717353821,1.0029690265655518,0.9256116151809692
42,0.9827518582344055,0.9178634285926819,1.004097819328308,0.9242807626724243
43,0.9819184184074402,0.915272319316864,1.004158616065979,0.9205124974250793
44,0.9814030051231384,0.9124073147773742,1.0051281452178955,0.9190908074378967
45,0.9814154982566834,0.9102585077285766,1.0060772895812988,0.9176393151283264
46,0.9806880831718445,0.9079156279563904,1.007140874862671,0.9158175587654114
47,0.98004629611969,0.9052016735076904,1.0081731081008911,0.9156363606452942
48,0.9800260186195373,0.9033468723297119,1.0076478719711304,0.9126351475715637
49,0.9792084932327271,0.901287579536438,1.0088995695114136,0.9108187556266785
50,0.9792028784751892,0.8985425114631653,1.009397029876709,0.9115349650382996
51,0.9781638145446777,0.8967509388923645,1.0098129510879517,0.909396767616272
52,0.977704644203186,0.8957154631614686,1.0100208520889282,0.9097329378128052
53,0.9773766875267029,0.8931808114051819,1.0097464323043823,0.9077682495117188
54,0.9769135355949402,0.8921778202056885,1.0103989839553833,0.9063563346862793
55,0.9765320539474487,0.890849769115448,1.0112179517745972,0.9097036123275757
56,0.9761261940002441,0.8898207545280457,1.0112380981445312,0.9057866334915161
57,0.9753684997558594,0.8874325037002564,1.0104304552078247,0.9071192741394043
58,0.9752753257751465,0.886186158657074,1.0100195407867432,0.9048673510551453
59,0.9750042915344238,0.8852528929710388,1.0121177434921265,0.906111478805542
60,0.9742199182510376,0.8834465861320495,1.011370301246643,0.9068545699119568
61,0.973740565776825,0.8821609020233154,1.0108935832977295,0.9035128951072693
62,0.9740173697471619,0.8808004140853882,1.0105751752853394,0.9044879674911499
63,0.972785496711731,0.880484116077423,1.0126135349273682,0.9025335907936096
64,0.9718364119529724,0.8792766571044922,1.0128964185714722,0.9063009023666382
65,0.9721917629241943,0.8778225779533386,1.0123635530471802,0.9023399949073792
66,0.9713261961936951,0.8764590144157409,1.012213945388794,0.9054082632064819
67,0.970496392250061,0.8751608252525329,1.0120418071746826,0.9042216539382935
68,0.9696788430213928,0.874095332622528,1.012786626815796,0.9055732488632202
69,0.9699991106986999,0.8732744574546814,1.0147979259490967,0.9066134095191956
70,0.9693365097045898,0.8717336058616638,1.0143605470657349,0.9037194848060608
71,0.9685469031333923,0.8720376372337342,1.0143488645553589,0.9088215827941895
72,0.9681130766868591,0.8702816605567932,1.0152746438980103,0.9042872190475464
73,0.9681708931922912,0.8691978693008423,1.0146816968917847,0.9079464673995972
74,0.9677139639854431,0.8677919268608093,1.0165271759033203,0.9105897545814514
75,0.9670024037361145,0.8678913116455078,1.0170153379440308,0.905970573425293
76,0.966806161403656,0.8663421034812927,1.0176959037780762,0.9068573713302612
77,0.967137587070465,0.8652635931968689,1.0171796083450317,0.9074183702468872
78,0.9655269503593444,0.8639067649841309,1.018022060394287,0.9092350006103516
79,0.9654249429702759,0.8631033539772034,1.019675850868225,0.9087217450141907
80,0.965077257156372,0.8623404145240784,1.018663763999939,0.9078913927078247
81,0.9645855545997619,0.8602954506874084,1.0198619365692139,0.9113544225692749
82,0.9640847444534302,0.8597153902053833,1.02057945728302,0.9084100723266602
83,0.9635734319686889,0.8592174053192139,1.0202455520629883,0.9101800918579102
84,0.9634791612625122,0.8581219792366028,1.0227564573287964,0.908501148223877
85,0.9631923556327819,0.8569991111755371,1.0214557647705078,0.9120530486106873
86,0.9626808166503906,0.8564229369163513,1.0224411487579346,0.9126733541488647
87,0.9620839357376099,0.8554035663604737,1.0228397846221924,0.9064353704452515
88,0.9618430972099304,0.8547218561172485,1.0240296125411987,0.9141577482223511
