epoch,train_node_loss,train_net_loss,val_node_loss,val_net_loss
0,1.0078295707702636,1.085532021522522,1.0027977228164673,1.0080918073654175
1,1.0020336747169494,1.0162232279777528,1.0018960237503052,1.0206928253173828
2,1.0009684681892395,1.0097697973251343,0.9999732971191406,1.0020614862442017
3,0.9994115114212037,1.0016388773918152,0.9991393685340881,1.0045126676559448
4,0.9988176822662354,1.0017059922218323,0.999944269657135,0.9977993965148926
5,0.9984072089195252,0.997846531867981,1.000509262084961,0.9971324801445007
6,0.9980018138885498,0.9983785390853882,1.0008128881454468,0.9960902333259583
7,0.9974718928337097,0.9966964960098267,1.0011305809020996,0.9957652688026428
8,0.9967750668525696,0.9964246034622193,1.0025743246078491,0.9949102997779846
9,0.9959483981132508,0.9952318072319031,1.0018391609191895,0.9931788444519043
10,0.994819450378418,0.9945520997047425,1.002715826034546,0.9914511442184448
11,0.9937341928482055,0.9930862545967102,1.0048671960830688,0.9907999038696289
12,0.9928253412246704,0.9918410062789917,1.0043896436691284,0.9895215630531311
13,0.9912694573402405,0.990515410900116,1.0084316730499268,0.9880894422531128
14,0.9897449731826782,0.9880248546600342,1.0152108669281006,0.9876247644424438
15,0.9884076714515686,0.9863123655319214,1.0171273946762085,0.9853825569152832
16,0.9870051264762878,0.9827064752578736,1.0266293287277222,0.9847998023033142
17,0.9864835858345031,0.9784757852554321,1.0414928197860718,0.9820818901062012
18,0.9875475525856018,0.9714069485664367,1.0430783033370972,0.9770666360855103
19,0.9847252845764161,0.9610059857368469,1.0436142683029175,0.9691718220710754
20,0.9828725218772888,0.9448977470397949,1.0547637939453125,0.9453403949737549
21,0.9805816888809205,0.921384859085083,1.0505485534667969,0.929857611656189
22,0.9791019797325134,0.9045028567314148,1.0574853420257568,0.90786212682724
23,0.9786946058273316,0.8981156706809997,1.0370110273361206,0.8988303542137146
24,0.979566240310669,0.8963529944419861,1.0588645935058594,0.9023655652999878
25,0.9751185059547425,0.8886771678924561,1.0714534521102905,0.8997868299484253
26,0.9708357214927673,0.8846877574920654,1.0755436420440674,0.901317298412323
27,0.968846344947815,0.8858514785766601,1.0681865215301514,0.9123186469078064
28,0.9660207986831665,0.8827730417251587,1.0818581581115723,0.9081653952598572
29,0.967773163318634,0.8829375267028808,1.0762966871261597,0.9136385321617126
30,0.9664081811904908,0.8764958500862121,1.0783665180206299,0.9024652242660522
31,0.9698928117752075,0.8839166522026062,1.0794422626495361,0.9188389778137207
32,0.9660642623901368,0.872417402267456,1.090593695640564,0.9095486998558044
33,0.9627038717269898,0.8680715799331665,1.0909709930419922,0.899506688117981
34,0.9593546986579895,0.8656128168106079,1.082781434059143,0.9073570966720581
35,0.9582177519798278,0.8629229068756104,1.109534740447998,0.9188573360443115
36,0.957872462272644,0.8626978516578674,1.1055617332458496,0.9091065526008606
37,0.957468318939209,0.8566274881362915,1.1144119501113892,0.9099827408790588
38,0.9568691611289978,0.8589959859848022,1.1149373054504395,0.9123148322105408
39,0.9578189373016357,0.8593075037002563,1.0893497467041016,0.9051041007041931
40,0.9583084225654602,0.8602776885032654,1.1245839595794678,0.9099442958831787
41,0.9580236554145813,0.856291663646698,1.0654362440109253,0.908553957939148
42,0.9570382237434387,0.853148591518402,1.1355981826782227,0.9157983064651489
43,0.9540549516677856,0.849877679347992,1.111702561378479,0.9114949107170105
44,0.955616044998169,0.8490365862846374,1.1063871383666992,0.9029443264007568
45,0.953045666217804,0.8437751293182373,1.1003497838974,0.9296277165412903
46,0.953164792060852,0.8461019158363342,1.1275209188461304,0.9070438742637634
47,0.9564408540725708,0.8482705354690552,1.1205838918685913,0.9077243804931641
48,0.9529447436332703,0.8489379048347473,1.1217128038406372,0.9081482291221619
49,0.9511229634284973,0.841927433013916,1.120573878288269,0.9007192850112915
50,0.9496617674827575,0.8382807612419129,1.1080918312072754,0.9207367300987244
51,0.9471932649612427,0.8380961775779724,1.0940419435501099,0.9075087904930115
52,0.9435049533843994,0.8339058876037597,1.1128466129302979,0.917584240436554
53,0.9452751278877258,0.8329702854156494,1.115717887878418,0.8975037336349487
54,0.9464228749275208,0.836234712600708,1.126063346862793,0.9300913214683533
55,0.9458469271659851,0.8367915391921997,1.1443688869476318,0.922728955745697
56,0.9506644129753112,0.838211965560913,1.0948715209960938,0.9139843583106995
57,0.9482953906059265,0.8318941950798034,1.1069995164871216,0.9352104663848877
58,0.9513796091079711,0.8350589871406555,1.104020118713379,0.9260939955711365
59,0.9515639781951905,0.8280537128448486,1.113222360610962,0.9027875065803528
60,0.9482068181037903,0.8229858160018921,1.1062012910842896,0.919784426689148
61,0.9458924174308777,0.8228850960731506,1.1175892353057861,0.9099205136299133
62,0.945032286643982,0.8263717293739319,1.1038320064544678,0.9375521540641785
63,0.9426892399787903,0.8244137406349182,1.1460024118423462,0.9175891876220703
64,0.9436925530433655,0.8211950540542603,1.1037174463272095,0.9113157391548157
65,0.9442251443862915,0.8232778072357178,1.111976146697998,0.9335474967956543
66,0.9463256359100342,0.8204069256782531,1.1342689990997314,0.9399406909942627
67,0.9454688191413879,0.8213351488113403,1.1229256391525269,0.9215413331985474
68,0.9420231342315674,0.8090190887451172,1.1149173974990845,0.9142825603485107
69,0.9375272870063782,0.8057811498641968,1.130478858947754,0.916717529296875
70,0.9314149498939515,0.8121265172958374,1.1430776119232178,0.913934051990509
71,0.9341040849685669,0.8108561277389527,1.1213104724884033,0.9172702431678772
72,0.9368022084236145,0.8148284077644348,1.1304222345352173,0.9251688122749329
