function,nc,tt,ct
"('<frozen importlib._bootstrap>', 1017, '_handle_fromlist')",2,6e-06,8.200000000000001e-06
"('_collections_abc.py', 664, '__contains__')",8,5.600000000000001e-06,1.1700000000000001e-05
"('functools.py', 404, '__get__')",2,1.7e-05,1.88e-05
"('__init__.py', 47, 'create_string_buffer')",2,5.19e-05,5.41e-05
"('_weakrefset.py', 16, '__init__')",4,6.200000000000001e-06,6.200000000000001e-06
"('_weakrefset.py', 20, '__enter__')",4,1.1200000000000001e-05,1.39e-05
"('_weakrefset.py', 26, '__exit__')",4,1.09e-05,1.52e-05
"('_weakrefset.py', 52, '_commit_removals')",4,3.1000000000000004e-06,3.1000000000000004e-06
"('_weakrefset.py', 58, '__iter__')",6,2.22e-05,5.75e-05
"('_weakrefset.py', 81, 'add')",2,8.7e-06,1.56e-05
"('_weakrefset.py', 106, 'remove')",2,8.8e-06,4.8200000000000006e-05
"('threading.py', 513, 'is_set')",2,1.2000000000000002e-06,1.2000000000000002e-06
"('_compile.py', 9, 'is_compiling')",336,0.0004930000000000001,0.0004930000000000001
"('_tensor.py', 429, 'backward')",3,5.39e-05,36.740741500000006
"('_tensor.py', 906, '__iter__')",4,1.86e-05,0.00012230000000000002
"('_tensor.py', 928, '__hash__')",246,5.7900000000000005e-05,8.92e-05
"('__init__.py', 78, '_is_compiled')",3,3.6000000000000003e-06,6.5000000000000004e-06
"('__init__.py', 82, 'is_available')",3,7.7e-06,1.84e-05
"('functional.py', 45, 'broadcast_tensors')",8,0.0001056,0.0002334
"('__init__.py', 31, '__get__')",24,2.8400000000000003e-05,5.9000000000000004e-05
"('module.py', 1188, '_call_impl')",432,0.5123914,25.411869000000003
"('module.py', 1256, '__getattr__')",580,0.001892,0.001892
"('linear.py', 113, 'forward')",152,0.0015801,4.18724
"('functional.py', 1446, 'relu')",24,0.0001662,0.42048080000000004
"('functional.py', 1618, 'leaky_relu')",64,0.00047050000000000005,4.3494603000000005
"('functional.py', 2500, 'layer_norm')",24,0.0003187,1.4336642000000002
"('functional.py', 3264, 'mse_loss')",8,0.0001183,0.0098496
"('_VF.py', 26, '__getattr__')",8,2.0700000000000002e-05,3.0100000000000003e-05
"('_reduction.py', 7, 'get_enum')",8,1.13e-05,1.13e-05
"('_jit_internal.py', 1082, 'is_scripting')",483,0.00016600000000000002,0.00016600000000000002
"('activation.py', 101, 'forward')",24,0.0001416,0.4206224
"('~', 0, '<built-in method torch._C._get_tracing_state>')",436,0.0034987000000000004,0.0034987000000000004
"('~', 0, '<built-in method torch._C._is_tracing>')",96,0.00047460000000000004,0.00047460000000000004
"('~', 0, '<built-in method torch._C._get_cudnn_enabled>')",24,3.0600000000000005e-05,3.0600000000000005e-05
"('~', 0, '<built-in method torch._C._has_torch_function>')",8,5.8e-06,5.8e-06
"('~', 0, '<built-in method torch._C._has_torch_function_unary>')",91,0.000134,0.000134
"('~', 0, '<built-in method torch._C._has_torch_function_variadic>')",32,4.9300000000000006e-05,4.9300000000000006e-05
"('~', 0, '<built-in method torch._C._set_grad_enabled>')",6,2.7e-06,2.7e-06
"('~', 0, '<built-in method torch.is_grad_enabled>')",9,4.2000000000000004e-06,4.2000000000000004e-06
"('~', 0, '<built-in method torch._C._cuda_getDeviceCount>')",3,4.2000000000000004e-06,4.2000000000000004e-06
"('~', 0, ""<method 'dim' of 'torch._C._TensorBase' objects>"")",428,0.0002707,0.0002707
"('~', 0, ""<method 'item' of 'torch._C._TensorBase' objects>"")",254,0.0004712,0.0004712
"('~', 0, ""<method 'numel' of 'torch._C._TensorBase' objects>"")",19,2.9400000000000003e-05,2.9400000000000003e-05
"('~', 0, ""<method 'requires_grad_' of 'torch._C._TensorBase' objects>"")",246,0.00010010000000000001,0.00010010000000000001
"('~', 0, ""<method 'size' of 'torch._C._TensorBase' objects>"")",300,0.0007634,0.0007634
"('~', 0, ""<method 'to' of 'torch._C._TensorBase' objects>"")",120,0.0017279,0.0017279
"('~', 0, ""<method 'add_' of 'torch._C._TensorBase' objects>"")",492,0.0034363,0.0034363
"('~', 0, ""<method 'addcdiv_' of 'torch._C._TensorBase' objects>"")",246,0.0016894000000000002,0.0016894000000000002
"('~', 0, ""<method 'addcmul_' of 'torch._C._TensorBase' objects>"")",246,0.0015093,0.0015093
"('~', 0, ""<method 'clamp' of 'torch._C._TensorBase' objects>"")",8,0.000357,0.000357
"('~', 0, ""<method 'expand_as' of 'torch._C._TensorBase' objects>"")",72,0.0010324000000000002,0.0010324000000000002
"('~', 0, ""<method 'index_select' of 'torch._C._TensorBase' objects>"")",48,0.8555424,0.8555424
"('~', 0, ""<method 'max' of 'torch._C._TensorBase' objects>"")",16,0.0043306,0.0043306
"('~', 0, ""<method 'mul_' of 'torch._C._TensorBase' objects>"")",738,0.0069004,0.0069004
"('~', 0, ""<method 'new_ones' of 'torch._C._TensorBase' objects>"")",8,0.004390000000000001,0.004390000000000001
"('~', 0, ""<method 'new_zeros' of 'torch._C._TensorBase' objects>"")",72,0.6907666,0.6907666
"('~', 0, ""<method 'scatter_add_' of 'torch._C._TensorBase' objects>"")",64,3.9928352,3.9928352
"('~', 0, ""<method 'scatter_reduce_' of 'torch._C._TensorBase' objects>"")",8,1.0336852,1.0336852
"('~', 0, ""<method 'sqrt' of 'torch._C._TensorBase' objects>"")",246,0.0013546,0.0013546
"('~', 0, ""<method 'unbind' of 'torch._C._TensorBase' objects>"")",4,9.27e-05,9.27e-05
"('~', 0, ""<method 'view' of 'torch._C._TensorBase' objects>"")",120,0.0035478000000000003,0.0035478000000000003
"('~', 0, ""<method 'zero_' of 'torch._C._TensorBase' objects>"")",246,0.00034750000000000004,0.00034750000000000004
"('~', 0, '<built-in method torch.concat>')",44,1.2673241000000002,1.2673241000000002
"('~', 0, '<built-in method torch.rand>')",4,0.08496440000000001,0.08496440000000001
"('~', 0, '<built-in method torch.zeros>')",6,0.0001956,0.0001956
"('~', 0, '<built-in method torch.is_complex>')",246,0.0001889,0.0001889
"('~', 0, '<built-in method torch.ones_like>')",3,4.7900000000000006e-05,4.7900000000000006e-05
"('~', 0, '<built-in method torch.squeeze>')",8,0.00020290000000000003,0.00020290000000000003
"('~', 0, '<built-in method torch.broadcast_tensors>')",8,9.190000000000001e-05,9.190000000000001e-05
"('~', 0, '<built-in method torch.layer_norm>')",24,1.4332446,1.4332446
"('~', 0, '<built-in method torch.relu>')",24,0.42027770000000003,0.42027770000000003
"('~', 0, '<built-in method torch._C._are_functorch_transforms_active>')",3,1.41e-05,1.41e-05
"('~', 0, '<built-in method torch._ops.profiler._record_function_exit>')",6,8.08e-05,8.08e-05
"('~', 0, '<built-in method torch._ops.profiler._record_function_enter>')",6,0.0001631,0.0001631
"('activation.py', 774, 'forward')",32,0.00019020000000000002,0.6820143000000001
"('loss.py', 535, 'forward')",8,4.88e-05,0.0098984
"('container.py', 194, '__iter__')",80,0.0003132,0.000495
"('container.py', 202, 'forward')",80,0.2365334,4.0825329
"('container.py', 268, '_get_abs_string_index')",56,0.0005498,0.0008095
"('container.py', 277, '__getitem__')",56,0.0003241,0.0012501
"('container.py', 298, '__len__')",112,7.2e-05,0.0001032
"('__init__.py', 47, '_make_grads')",3,4.5e-05,0.000101
"('__init__.py', 95, '_tensor_or_tensors_to_tuple')",3,6e-06,6e-06
"('__init__.py', 103, 'backward')",3,6.15e-05,36.740685500000005
"('grad_mode.py', 24, 'decorate_context')",3,5.9900000000000006e-05,0.024806900000000003
"('grad_mode.py', 82, 'clone')",3,6.300000000000001e-06,3.2800000000000004e-05
"('grad_mode.py', 126, '__init__')",3,2.51e-05,2.65e-05
"('grad_mode.py', 131, '__enter__')",3,1.6100000000000002e-05,3.1400000000000004e-05
"('grad_mode.py', 135, '__exit__')",3,1.6800000000000002e-05,3.41e-05
"('grad_mode.py', 227, '__init__')",6,2.57e-05,3.04e-05
"('profiler.py', 478, '__init__')",6,3.4200000000000005e-05,0.0002298
"('profiler.py', 487, '__enter__')",6,7.070000000000001e-05,0.0002501
"('profiler.py', 491, '__exit__')",6,3.72e-05,0.0001303
"('normalization.py', 189, 'forward')",24,0.00024650000000000003,1.4339465
"('optimizer.py', 98, '_cuda_graph_capture_health_check')",3,1.06e-05,2.9e-05
"('optimizer.py', 117, '_optimizer_step_code')",3,1.3e-06,1.3e-06
"('optimizer.py', 135, 'wrapper')",3,8.82e-05,0.025225400000000002
"('optimizer.py', 246, 'zero_grad')",3,0.0005989000000000001,0.0013476
"('adamw.py', 107, 'step')",3,0.0007559,0.024648700000000003
"('adamw.py', 204, '<genexpr>')",249,6.560000000000001e-05,8.42e-05
"('adamw.py', 181, 'adamw')",3,2.11e-05,0.0236221
"('adamw.py', 235, '_single_tensor_adamw')",3,0.0078697,0.0234823
"('message_passing.py', 254, '_check_input')",48,0.0005401000000000001,0.0012752
"('message_passing.py', 295, '_set_size')",96,0.00039210000000000004,0.0007396000000000001
"('message_passing.py', 309, '_index_select')",48,0.00027580000000000004,0.8560909000000001
"('message_passing.py', 315, '_index_select_safe')",48,0.0002483,0.8557907
"('message_passing.py', 608, 'aggregate')",48,0.0008123000000000001,4.2932972000000005
"('message_passing.py', 640, 'update')",48,1.7800000000000002e-05,1.7800000000000002e-05
"('base.py', 98, '__call__')",48,0.0007192,4.290858
"('base.py', 170, 'reduce')",48,0.00041000000000000005,4.2891898
"('basic.py', 19, 'forward')",48,0.0001773,4.289367100000001
"('_ops.py', 437, '__call__')",12,2.86e-05,0.0002725
"('_trace.py', 1017, 'is_tracing')",96,0.0002436,0.0007312
"('_monitor.py', 94, 'report')",2,6.4000000000000006e-06,7.6e-06
"('std.py', 102, 'acquire')",14,4.7300000000000005e-05,9.43e-05
"('std.py', 106, 'release')",14,5.7100000000000006e-05,8.36e-05
"('std.py', 110, '__enter__')",8,1.0700000000000001e-05,5.4000000000000005e-05
"('std.py', 113, '__exit__')",8,8.8e-06,4.33e-05
"('std.py', 153, '__init__')",8,1.9200000000000003e-05,2.4900000000000002e-05
"('std.py', 163, 'colour')",8,2.3e-06,2.3e-06
"('std.py', 167, 'colour')",8,5.7000000000000005e-06,5.7000000000000005e-06
"('std.py', 186, '__format__')",8,3.97e-05,4.66e-05
"('std.py', 226, '__init__')",6,3.9e-06,3.9e-06
"('std.py', 231, '__call__')",23,3.97e-05,3.97e-05
"('std.py', 400, 'format_interval')",14,8.33e-05,9.45e-05
"('std.py', 451, 'fp_write')",8,5.1500000000000005e-05,0.0015407
"('std.py', 457, 'print_status')",8,3.1100000000000004e-05,0.0020501
"('std.py', 438, 'status_printer')",2,1.34e-05,2.2000000000000003e-05
"('std.py', 464, 'format_meter')",8,0.0003502,0.0014917
"('std.py', 663, '__new__')",2,3.34e-05,9.61e-05
"('std.py', 682, '<setcomp>')",2,4.2000000000000004e-06,2.8700000000000003e-05
"('std.py', 679, '_get_free_pos')",2,2.4200000000000002e-05,5.72e-05
"('std.py', 686, '_decr_instances')",2,3.2500000000000004e-05,0.00013230000000000002
"('std.py', 760, 'get_lock')",2,4.2000000000000004e-06,5.500000000000001e-06
"('std.py', 952, '__init__')",2,0.0001044,0.010748500000000001
"('std.py', 1147, '__del__')",2,3.8e-06,5e-06
"('std.py', 1150, '__str__')",8,5.2100000000000006e-05,0.0016182000000000002
"('std.py', 1153, '_comparable')",4,4.000000000000001e-06,6.8e-06
"('std.py', 1157, '__hash__')",4,1.63e-05,1.88e-05
"('std.py', 1160, '__iter__')",6,4.1200000000000005e-05,0.0037542
"('std.py', 1198, 'update')",4,7.290000000000001e-05,0.0022195
"('std.py', 1286, 'fp_write')",4,1.79e-05,0.0003191
"('std.py', 1301, '<lambda>')",2,7.000000000000001e-07,7.000000000000001e-07
"('std.py', 1265, 'close')",4,3.46e-05,0.0014891000000000001
"('std.py', 1325, 'refresh')",6,3.96e-05,0.002873
"('std.py', 1446, 'format_dict')",8,6e-05,7.44e-05
"('std.py', 1464, 'display')",8,3.82e-05,0.0037147
"('utils.py', 108, '__init__')",8,6.7e-06,6.7e-06
"('utils.py', 112, '__format__')",8,5.8e-06,5.8e-06
"('utils.py', 125, '__eq__')",2,4.000000000000001e-06,1.08e-05
"('utils.py', 139, '__getattr__')",2,2.4000000000000003e-06,3.8e-06
"('utils.py', 152, 'wrapper_setattr')",6,6.8e-06,6.8e-06
"('utils.py', 156, '__init__')",2,4.000000000000001e-06,8.8e-06
"('utils.py', 194, 'inner')",20,2.15e-05,0.0017904000000000002
"('utils.py', 187, 'disable_on_exception')",4,5e-06,7.6e-06
"('utils.py', 213, '__init__')",2,1.9e-05,3.9500000000000005e-05
"('utils.py', 222, '__eq__')",8,5.4e-06,9.3e-06
"('utils.py', 252, '_is_utf')",2,4.9000000000000005e-06,1.16e-05
"('utils.py', 266, '_supports_unicode')",2,9.5e-06,2.4900000000000002e-05
"('utils.py', 273, '_is_ascii')",16,5.2300000000000004e-05,7.110000000000001e-05
"('utils.py', 282, '_screen_shape_wrapper')",2,1.1e-06,1.1e-06
"('utils.py', 297, '_screen_shape_windows')",2,0.0096329,0.0097056
"('utils.py', 375, '<genexpr>')",2192,0.0005895000000000001,0.0008439000000000001
"('utils.py', 374, '_text_width')",24,3.9500000000000005e-05,0.0011493
"('utils.py', 378, 'disp_len')",24,5.02e-05,0.0012397
"('utils.py', 386, 'disp_trim')",8,1.4900000000000001e-05,0.0005057
"('_scatter.py', 15, 'scatter')",64,0.0050266,5.7356233
"('_scatter.py', 177, 'broadcast')",72,0.0006582000000000001,0.0038822
"('sparse.py', 114, 'is_torch_sparse_tensor')",144,0.00037440000000000005,0.00039640000000000004
