function,nc,tt,ct
"('<frozen importlib._bootstrap>', 1017, '_handle_fromlist')",2,8.000000000000001e-06,1.0700000000000001e-05
"('_collections_abc.py', 664, '__contains__')",8,6.7e-06,1.3500000000000001e-05
"('functools.py', 404, '__get__')",2,1.77e-05,2e-05
"('__init__.py', 47, 'create_string_buffer')",2,6.7e-05,6.91e-05
"('_weakrefset.py', 16, '__init__')",4,5.500000000000001e-06,5.500000000000001e-06
"('_weakrefset.py', 20, '__enter__')",4,1.16e-05,1.4200000000000001e-05
"('_weakrefset.py', 26, '__exit__')",4,1.5300000000000003e-05,2.05e-05
"('_weakrefset.py', 52, '_commit_removals')",4,3.7e-06,3.7e-06
"('_weakrefset.py', 58, '__iter__')",6,2.09e-05,6.110000000000001e-05
"('_weakrefset.py', 81, 'add')",2,1.0300000000000001e-05,2.32e-05
"('_weakrefset.py', 106, 'remove')",2,8.200000000000001e-06,3.1e-05
"('threading.py', 513, 'is_set')",2,1.4000000000000001e-06,1.4000000000000001e-06
"('_compile.py', 9, 'is_compiling')",336,0.0004934000000000001,0.0004934000000000001
"('_tensor.py', 429, 'backward')",3,5.44e-05,38.3721631
"('_tensor.py', 906, '__iter__')",4,2.0300000000000002e-05,0.00012670000000000002
"('_tensor.py', 928, '__hash__')",246,6.74e-05,0.00010480000000000001
"('__init__.py', 78, '_is_compiled')",3,4.5e-06,8.3e-06
"('__init__.py', 82, 'is_available')",3,1e-05,2.4900000000000002e-05
"('functional.py', 45, 'broadcast_tensors')",8,9.71e-05,0.00021470000000000001
"('__init__.py', 31, '__get__')",24,2.82e-05,6.03e-05
"('module.py', 1188, '_call_impl')",432,0.47409710000000005,26.123190800000003
"('module.py', 1256, '__getattr__')",580,0.0019098000000000001,0.0019098000000000001
"('linear.py', 113, 'forward')",152,0.0015855,4.4005962
"('functional.py', 1446, 'relu')",24,0.00016470000000000002,0.46021900000000004
"('functional.py', 1618, 'leaky_relu')",64,0.00047180000000000003,4.5808458000000005
"('functional.py', 2500, 'layer_norm')",24,0.0003199,1.4909768
"('functional.py', 3264, 'mse_loss')",8,0.0001106,0.0096466
"('_VF.py', 26, '__getattr__')",8,1.6800000000000002e-05,2.6000000000000002e-05
"('_reduction.py', 7, 'get_enum')",8,1.11e-05,1.11e-05
